platform,app,app_id,play_store_url,review_id,user_name,rating,text,language,date,thumbs_up,replied
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13429609413,Isidhxbdd,5,خمسه ريال — يعطيكم الف عافيه على الخمسه ريال,ar,2025-11-22T15:38:17-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13425623500,Sleee15,5,تطبيق سهل — تطبيق سهل وممتع,ar,2025-11-21T15:14:34-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13424003695,Eyad_ED,5,Hk — Jm,en,2025-11-21T05:57:03-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13421389295,ابي عربي,4,الدارك مود — اتمنى تتمّ أضافة الدارك مود لان التطبيق مره ساطع,ar,2025-11-20T12:02:12-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13419245219,جميل خدمه سريعه وسهل,5,الاحساء — ممتاز,ar,2025-11-19T23:06:41-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13413917588,2. Me,5,‏سلس وسهل — ‏سلس وسهل,ar,2025-11-18T11:28:58-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13413814900,Sleepy penguin1992,1,"التطبيق لا يعمل — التطبيق لا يعمل منذ عدة أيام!!!!!
ما فائدة المحفظة في حال عدم إمكانية استعمالها؟!!!",ar,2025-11-18T10:52:48-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13396708333,BSBSB127,1,"اسوء محفظه — البنك دايم يعلق وآ
احط فلوس و ما يحطه في المحفظه اسوء بنك ما انصح احد",ar,2025-11-14T05:46:24-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13393694740,Xmez60,2,م.س — التطبيق لا يعمل ثلاث ايام ولا استطيع التحكم بنقودي,ar,2025-11-13T10:35:50-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13391773236,Mohammed Sanowar,5,Good — Good luck,en,2025-11-13T00:10:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13385101735,حزب مطنوخ ناتيك من حيث لا تعلم,5,عن التطبيق — التطبيق والمحفظه بشكل عام من افضل المحافظ للاستخدام اليومي الكاش باك فيها فوري والاستخدام اليومي سهل وخدوم ماقد علق ولا قد سبب اي ازمه ولكن اول ما انضممت وطلعت البطاقه البلاتينيوم كان الكاش باك ١٪؜ واكتشفت بعدها بفتره انها نزلت وتغيرت بدون اي علم وذا الشيء ماله داعي تغيرت السياسه وكل شيء بدون اي تنبيه,ar,2025-11-11T07:34:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13381461781,naderabokanader,5,Alinma — بنك منكامل,ar,2025-11-10T09:39:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13373234685,ابؤوو عبدالله,5,تقيم — يحتاج شفافيه ومصداقيه في الكاش باك,ar,2025-11-08T10:44:18-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13369612196,gdybcd,5,تطبيق الإنماء باي — سهل جدا ومميز 👍,ar,2025-11-07T14:49:51-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13367757491,nawaf1019,5,محفظة الإنماء باي — أفضل محفظة استخدمها حتى في كل شيء ، سهلة وسريعة وفيها جميع ما تريد ، شكراً بنك الإنماء على هذه الخدمه الرائعة التي لا استغني عنها تستاهل مليووون نجمة 👍🏼,ar,2025-11-07T05:24:17-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13362603939,دحمي ابو محمد,5,تجربة — محفظة جيدة,ar,2025-11-05T23:19:29-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13356498538,Ashraf indiasaudi,5,Satisfied 100 percent — Alhamdulillah very good,en,2025-11-04T10:42:34-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13349841925,Abdulrahman M H,5,Alinma forever — The best E-wallet app I have ever used,en,2025-11-02T21:51:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13347897057,moh2336,4,اقتراح — ياليت يضاف بطاقات مرابحه مجانا,ar,2025-11-02T10:23:14-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13345809853,"om,yousuf",5,ممتاز وسهل — رائع👍🏻👍🏻👍🏻👍🏻👍🏻,ar,2025-11-02T01:38:55-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13341232667,AHMED ALHAMED🤍,5,جده بريمان — جده,ar,2025-11-01T01:29:54-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13339848064,hazzaa2020,5,شكراً — احبكم,ar,2025-10-31T16:26:37-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13332638732,Mo141210,5,الافضل — الافضل,ar,2025-10-30T01:08:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13328446678,Abdu11ah7,5,الانماء> الراجحي — الافضل,ar,2025-10-29T01:30:26-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13324340960,mohb2008,4,"تطبيق ممتاز — تطبيق ممتاز بس زعلني فيه  خفضوا الكاش باك مع انه مبلغ بسيط لبنك مثل الانماء 
لكن يحسب لهم أنهم ما اشترطوا مبلغ معين لإضافة الأموال مثل Stc Bank و urpay",ar,2025-10-28T02:19:26-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13316987955,Thamer7585,5,"Great — Easy, Trustable, fast",en,2025-10-26T07:58:05-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13315880020,بوارجوان,5,رااااائع — مميز,ar,2025-10-26T02:43:15-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13312227086,Ali  Raza Manzoor,5,Ali Raza Manzoor — I found Al Inma pay the best of best app,en,2025-10-25T06:27:49-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13310317478,أبو قايد,5,افضل محفظه على الاطلاق — افضل بكثير من باقي المحفضات من حيث سهولة الوصول إلى جميع الخدمات والمعاملات المالية  انصح الجميع بتحميل التطبيق إلى الإمام إن شاء الله ومزيداً لكم من التقدم,ar,2025-10-24T19:24:19-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13308354068,ابوعبدالله 123,5,رائع — ممتاز وسهل جداً,ar,2025-10-24T08:32:11-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13307826227,خالد وادي,5,خدمات بنكيه رائعه — صراحه احسن تطبيق استخدمته في الحوالات الدوليه ولمشتريات اسعارهم في التحويل الدولي موفر الى ابعد حدود,ar,2025-10-24T06:18:41-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13300934010,Abu naser 121,5,"Fast app — Thanks for your App .it’s quick and good service , best App in digital wallet in the kingdom 🙏👍👍🙏
Br",en,2025-10-22T13:16:12-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13284109581,Asiri.707,5,Jed — ياليت تحدثون حد المحفظه الى اعلى,ar,2025-10-18T14:41:40-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13283120431,Sa15166,5,المال الرقمي الحديث — مواكب للتقنية العصر الرقمي المتطور,ar,2025-10-18T09:35:52-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13277916335,فيصل سعيد محمد الحربي,5,مكه — اشكر البنك الافضل,ar,2025-10-17T05:57:28-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13277669694,عميل  غير راضي,1,التطبيق لا يعمل بشكل عملي — مايمديني اسوي حساب  جربت كل الطرق جدا غير عملي اتمنى يتحسنون اكثر,ar,2025-10-17T04:48:49-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13273361472,qerkjjdjdkejsnskwki,5,👍 — افضل محفظة,ar,2025-10-16T04:12:11-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13251193187,Fhe588,3,البطاقة الرقمية — البطاقة الرقمية حذفت من التطبيق، ولما أطلب بطاقة جديدة يظهر ملاحظة بوجود بطاقة,ar,2025-10-10T22:33:32-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13247332742,نdye,5,بنك يرحيك عن ألف بنك — استخدام سهل,ar,2025-10-10T01:05:18-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13235004405,Thank you alainma pay,5,Perfect app — The best application of bank i have ever seen,en,2025-10-07T03:13:24-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13227667752,Mhmns,5,Pay as you go — Best app ever,en,2025-10-05T09:19:59-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13213021123,Sheragul,5,"Great — I lost 50 Riyals in here 
. International transfer the app is not good, I was cancel on of the international transfer after not refund all money , refund me SAR 50 less , so cut my SAR 50. App performance not good.",en,2025-10-02T03:17:18-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13201459051,Animmoun,5,افضل محفظة رقمية — افضل محفظة رقمية انصح بيها وبشدة,ar,2025-09-29T11:19:10-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13200450250,Sultan a h d,4,شهر وانا احول اشترك في التطبيق — كل مره احمله و ادخل البينات يقول فيه خطأ و يقل البرنامج,ar,2025-09-29T06:46:26-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13199936121,Ibra$,1,التطبيق يعلق — التطبيق يعلق في شحن الأموال  ، شحنة عن طريق ابل باي. عملية خصمت ولاكن لم يتغير الرصيد. ارجو تحديث هذه المشكله,ar,2025-09-29T04:25:19-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13196683616,AboZafer,1,خدمة سيئة ولا انصح باستخدام التطبيق — لا انصح باستخدام الانماء باي ، التطبيق يعلق ويتم خصم مبالغ بشكل مفاجئ وخدمة العملاء سيئة,ar,2025-09-28T08:58:24-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13192600492,Syed Ali Essa,5,Essa — Easy and quick to use,en,2025-09-27T10:17:51-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13179882173,Ali having,1,مكة — كذابين يقولون كاش باك ٠.٧٠ و فالأخير يعطونك اقل بكثير,ar,2025-09-24T12:23:09-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13176062730,ابو فهد الشميري,1,لم يأتيني كاش باك على البنزين — قمت بشحن المحفظه من ساسكو ولم ياتيني كاش باك,ar,2025-09-23T14:47:32-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13172403523,سامي العصفور,5,ممتاز — تطبيق رائع,ar,2025-09-22T18:34:46-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13170063898,بندر بنو سليم,5,ممتاز — شكرا لكم وعلى القائمين على تحديث التطبيق للمصرف والانماء باي، ابداع بدون حدود,ar,2025-09-22T06:18:36-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13164809212,ابوتاللسغ,3,"أسوأ محفظة إلكترونية — حوالة دولية عبر الإنماء دايركت لها 5ايام  وليش عاد الاسم دايركت 
سموها سلحفاه وعادها توصل
وماوصلت ياليت تلغواالمحفظةولاتضحكوا على الناس
انصح الجميع بعدم التعامل معهم جملةً وتفصيلاً البديل موجود",ar,2025-09-21T01:08:50-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13157480159,Omer Ali Muhammad,1,مشاكل التطبيق التقنية متكررة ومزعجة — مشاكل التطبيق التقنية متكررة ومزعجة، توقعت يتحسن مع الوقت ولكن لازلت، لا يمكن الاعتماد عليه بتاتا,ar,2025-09-19T08:46:23-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13157199968,البولقاااا,5,افضل بنك — سهل جدا تصدر بطاقة بنك,ar,2025-09-19T07:34:57-07:00,0,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13139624126,RoGaRaSa,1,التطبيق لا يعمل بالشكل المطلوب — حاولت ادفع بالبطاقة ولم يُقبل الدفع، و لما حاولت ادخل التطبيق، يقول لي انه session time out مع انه اكون فقط لي ثواني داخل التطبيق,ar,2025-09-15T01:25:39-07:00,1,False
App Store,AlinmaPay (Wallet),1492900777,https://apps.apple.com/sa/app/id1492900777,13139460410,فضلللللللل,5,ممتاز جدا — تطبيق ممتاز ومعتمد عندي,ar,2025-09-15T00:11:26-07:00,1,False
